expocode: 316420170502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel name: LAPUSH_125W_48N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIs:  Sutton, A.; Newton, J.; Mickett, J.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vessel type: Mooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH_SW (total scale),QF_pH,CHL,CHL QF,NTU,NTU QF,DOXY,DOXY QF
LAPUSH_125W_48N,47.964,-124.953,07/31/2017,00:17,149.6,2,4.2,395,2,4.12,1026.3,17.7,124.69,15.933,31.292,150.2,396.7,148.9,393.4,-244.4,149.5,394.8,-245.3,-999,4,-999,5,4.882,3,398.2,2
LAPUSH_125W_48N,47.964,-124.953,07/31/2017,03:17,129.1,2,4.1,395.5,2,4.05,1025.6,17.5,128.76,15.66,31.242,129.7,397.1,128.6,393.7,-265.1,129,395.1,-266.1,-999,4,-999,5,8.219,3,398.1,2
LAPUSH_125W_48N,47.964,-124.953,07/31/2017,06:17,135.5,2,3.8,394.1,2,3.59,1026,16.7,130.77,14.717,31.239,136.1,395.5,135.1,392.7,-257.6,135.6,394.1,-258.5,8.498,2,8.068,2,3.862,3,397.4,2
LAPUSH_125W_48N,47.964,-124.953,07/31/2017,09:17,204,2,3.7,393.6,2,3.48,1025.5,15.9,128.12,14.095,31.292,204.8,395,203.3,392.2,-188.8,204.1,393.6,-189.5,8.335,2,7.04,2,4.4,3,396.8,2
LAPUSH_125W_48N,47.964,-124.953,07/31/2017,12:17,223.7,2,3.7,393.9,2,3.45,1025.3,15.5,124.61,14.855,31.243,224.5,395.2,222.7,392,-169.3,223.5,393.5,-170,8.33,2,-999,5,3.644,3,376.7,2
LAPUSH_125W_48N,47.964,-124.953,07/31/2017,15:17,216.9,2,3.9,393.3,2,3.83,1025.2,15.7,122.56,14.681,31.268,217.8,394.8,216,391.7,-175.6,216.8,393.1,-176.3,8.309,2,-999,5,3.695,3,374.7,2
LAPUSH_125W_48N,47.964,-124.953,07/31/2017,18:17,259.1,2,3.8,402.3,2,3.7,1024.9,16,118.09,15.455,31.49,260.1,403.8,257.7,400.1,-142.4,258.7,401.6,-142.9,8.266,2,-999,5,3.117,3,298.3,2
LAPUSH_125W_48N,47.964,-124.953,07/31/2017,21:17,260.2,2,3.9,401.8,2,3.76,1024.4,16.4,111.85,15.644,31.445,261.3,403.3,258.7,399.3,-140.6,259.6,400.8,-141.1,8.263,2,-999,5,3.294,3,293.3,2
LAPUSH_125W_48N,47.964,-124.953,08/01/2017,00:17,251,2,4.2,398.8,2,4.03,1023.2,16.6,108.66,15.63,31.447,252.1,400.4,249.3,396,-146.7,250.2,397.4,-147.2,8.286,2,-999,5,2.544,3,298.8,2
LAPUSH_125W_48N,47.964,-124.953,08/01/2017,03:17,249.3,2,4.1,393.8,2,3.89,1021.9,16.8,107.97,15.516,31.462,250.3,395.3,247.2,390.5,-143.3,248.1,391.9,-143.8,8.287,2,-999,5,6.657,3,301.9,2
LAPUSH_125W_48N,47.964,-124.953,08/01/2017,06:17,222.2,2,3.8,392.9,2,3.6,1021.5,16.5,108.55,15.171,31.459,223.1,394.3,220.3,389.5,-169.2,221.2,391,-169.8,8.312,2,1.843,2,5.516,3,318.6,2
LAPUSH_125W_48N,47.964,-124.953,08/01/2017,09:17,229.1,2,3.8,392.2,2,3.6,1021.1,16.2,108.99,15.356,31.409,230,393.6,227,388.6,-161.5,227.8,390,-162.1,8.317,2,0.988,2,2.51,3,324.6,2
LAPUSH_125W_48N,47.964,-124.953,08/01/2017,12:17,231.9,2,3.8,402.1,2,3.56,1020.7,16.2,109,15.129,31.448,232.8,403.6,229.8,398.3,-168.6,230.6,399.8,-169.2,8.302,2,-999,5,9.629,3,315.6,2
LAPUSH_125W_48N,47.964,-124.953,08/01/2017,15:17,240.9,2,4.2,391.4,2,4.16,1020.7,16.2,109.3,14.784,31.457,242,393,238.9,388.1,-149.1,239.8,389.5,-149.7,8.287,2,-999,5,2.88,3,319.2,2
LAPUSH_125W_48N,47.964,-124.953,08/01/2017,18:17,228.9,2,4,414.9,2,3.91,1020.9,16.6,109.47,15.765,31.388,229.9,416.5,226.8,410.9,-184.1,227.6,412.4,-184.8,8.33,2,-999,5,2.216,3,323.6,2
LAPUSH_125W_48N,47.964,-124.953,08/01/2017,21:17,222.5,2,4,422.7,2,3.95,1020.1,17,109.17,15.787,31.368,223.4,424.3,220.3,418.3,-198.1,221.1,419.8,-198.8,8.323,2,-999,5,4.538,3,302.3,2
LAPUSH_125W_48N,47.964,-124.953,08/02/2017,00:17,163.6,2,4.2,401.5,2,4.11,1018.9,17.1,112.15,15.458,31.392,164.3,403.2,161.8,397.1,-235.3,162.4,398.6,-236.1,8.449,2,-999,5,3.038,3,397.5,2
LAPUSH_125W_48N,47.964,-124.953,08/02/2017,03:17,200.7,2,4,394.4,2,3.81,1018,16.6,112.48,14.923,31.475,201.5,395.9,198.4,389.8,-191.4,199.1,391.2,-192.1,8.359,2,-999,5,6.972,3,355.9,2
LAPUSH_125W_48N,47.964,-124.953,08/02/2017,06:17,204.2,2,3.9,393.9,2,3.64,1017.8,16.3,112.48,15.553,31.422,205,395.3,201.7,388.9,-187.2,202.4,390.3,-187.9,8.354,2,2.149,2,3.437,3,331.4,2
LAPUSH_125W_48N,47.964,-124.953,08/02/2017,09:17,199.7,2,3.8,394.4,2,3.57,1017.1,16.2,113.01,14.829,31.47,200.5,395.8,197.3,389.4,-192.2,198,390.9,-192.9,8.371,2,2.557,2,4.094,3,343.5,2
LAPUSH_125W_48N,47.964,-124.953,08/02/2017,12:17,209.6,2,3.8,395.4,2,3.64,1017.1,16.2,112.88,15.113,31.463,210.4,396.9,207,390.4,-183.4,207.7,391.8,-184,8.343,2,-999,5,8.455,3,335.8,2
LAPUSH_125W_48N,47.964,-124.953,08/02/2017,15:17,203.5,2,4.2,415,2,4.12,1017.1,16.2,113.02,14.912,31.479,204.4,416.7,201,410,-208.9,201.8,411.5,-209.7,8.338,2,-999,5,7.952,3,343,2
LAPUSH_125W_48N,47.964,-124.953,08/02/2017,18:17,187.4,2,4.3,414.7,2,4.18,1016.8,16.6,115.19,15.227,31.645,188.2,416.4,185,409.4,-224.4,185.7,410.9,-225.2,8.383,2,-999,5,3.222,3,389.6,2
LAPUSH_125W_48N,47.964,-124.953,08/02/2017,21:17,175.1,2,4.2,412.9,2,4.04,1015.8,17.2,117.38,14.952,31.69,175.9,414.6,172.8,407.3,-234.5,173.4,408.8,-235.4,8.408,2,-999,5,2.789,3,396.4,2
LAPUSH_125W_48N,47.964,-124.953,08/03/2017,00:17,186,2,4,418.4,2,4.05,1015,16.9,117.51,14.488,31.773,186.8,420.1,183.4,412.6,-229.2,184.1,414.1,-230,8.398,2,-999,5,3.616,3,395.8,2
LAPUSH_125W_48N,47.964,-124.953,08/03/2017,03:17,203.9,2,4,409.8,2,3.89,1014.4,16.2,117.99,14.791,31.932,204.8,411.4,200.9,403.7,-202.8,201.7,405.2,-203.5,8.342,2,-999,5,4.381,3,395.6,2
LAPUSH_125W_48N,47.964,-124.953,08/03/2017,06:17,197.9,2,3.8,398.3,2,3.65,1014.4,16.1,118.25,14.461,31.796,198.6,399.7,195,392.4,-197.4,195.7,393.8,-198.1,8.361,2,6.46,2,10.94,3,381.6,2
LAPUSH_125W_48N,47.964,-124.953,08/03/2017,09:17,202.6,2,3.8,396.5,2,3.71,1014,16,117.85,14.464,31.773,203.4,397.9,199.5,390.4,-190.9,200.3,391.9,-191.6,8.349,2,5.787,2,4.43,3,365,2
LAPUSH_125W_48N,47.964,-124.953,08/03/2017,12:17,255.8,2,3.8,395.9,2,3.64,1014.3,15.9,115.86,14.439,31.688,256.8,397.3,252,390,-138,252.9,391.4,-138.5,8.256,2,-999,5,3.604,3,324.1,2
LAPUSH_125W_48N,47.964,-124.953,08/03/2017,15:17,142,2,4.1,404.3,2,4.06,1014.8,15.8,119.36,14.217,31.862,142.6,406,140.1,398.8,-258.7,140.6,400.3,-259.7,8.467,2,-999,5,3.531,3,395.3,2
LAPUSH_125W_48N,47.964,-124.953,08/03/2017,18:17,122.1,2,4.2,426.8,2,4.2,1014.7,16.3,122.35,14.84,31.703,122.6,428.6,120.4,420.6,-300.3,120.8,422.2,-301.4,-999,4,-999,5,3.752,3,396.3,2
LAPUSH_125W_48N,47.964,-124.953,08/03/2017,21:17,98.5,2,4.1,403.3,2,3.99,1014.2,17.4,126.76,15.064,31.804,98.9,404.9,97,397.2,-300.2,97.3,398.6,-301.3,-999,4,-999,5,3.587,3,396.1,2
LAPUSH_125W_48N,47.964,-124.953,08/04/2017,00:17,104.7,2,2.4,431.2,2,2.33,1012.9,18.3,131.22,16.466,31.833,105,432.2,102.7,422.7,-320,103,424.2,-321.2,-999,4,-999,5,2.697,3,397.1,2
LAPUSH_125W_48N,47.964,-124.953,08/04/2017,03:17,144.7,2,3.7,399.9,2,3.67,1011.7,18.3,134.47,15.828,31.98,145.2,401.3,142,392.3,-250.3,142.5,393.7,-251.2,8.499,2,-999,5,3.905,3,396.2,2
LAPUSH_125W_48N,47.964,-124.953,08/04/2017,06:17,165.7,2,4.1,397.8,2,3.9,1011.2,17.6,134.56,15.299,31.862,166.4,399.4,162.7,390.4,-227.8,163.2,391.9,-228.6,8.429,2,10.766,2,5.386,3,396.1,2
LAPUSH_125W_48N,47.964,-124.953,08/04/2017,09:17,170.4,2,4.1,397.7,2,3.91,1010.8,17.1,133.9,14.57,31.833,171.1,399.3,167.3,390.5,-223.2,167.9,391.9,-224,8.402,2,8.642,2,4.127,3,395.7,2
LAPUSH_125W_48N,47.964,-124.953,08/04/2017,12:17,214.9,2,3.9,397.4,2,3.78,1010.9,16.7,132.18,13.783,31.852,215.8,398.9,211.2,390.4,-179.2,212,391.8,-179.9,8.34,2,-999,5,7.038,3,395,2
LAPUSH_125W_48N,47.964,-124.953,08/04/2017,15:17,218.2,2,4.2,397.7,2,4.23,1011.6,16.4,130.2,13.474,31.855,219.1,399.4,214.7,391.3,-176.6,215.5,392.7,-177.2,8.285,2,-999,5,3.422,3,394.8,2
LAPUSH_125W_48N,47.964,-124.953,08/04/2017,18:17,166,2,3.7,401.6,2,3.83,1012,16.5,130.69,14.103,31.78,166.6,403.1,163.2,394.9,-231.7,163.8,396.4,-232.5,8.425,2,-999,5,2.805,3,395.5,2
LAPUSH_125W_48N,47.964,-124.953,08/04/2017,21:17,175.7,2,4,398.6,2,4,1011.9,16.1,129.66,13.248,31.719,176.4,400.2,172.9,392.3,-219.4,173.6,393.8,-220.2,8.35,2,-999,5,3.519,3,395,2
LAPUSH_125W_48N,47.964,-124.953,08/05/2017,00:17,137.2,2,3.9,398.6,2,3.87,1011.6,16.2,132.02,14.347,31.795,137.7,400.2,134.8,391.7,-256.9,135.3,393.2,-257.8,8.469,2,-999,5,4.74,3,395.6,2
LAPUSH_125W_48N,47.964,-124.953,08/05/2017,03:17,159.5,2,3.8,401.3,2,3.68,1011.3,16.2,131.41,14.148,31.654,160.1,402.8,156.7,394.3,-237.5,157.3,395.7,-238.4,8.473,2,-999,5,4.316,3,395.9,2
LAPUSH_125W_48N,47.964,-124.953,08/05/2017,06:17,159.3,2,3.8,400.1,2,3.71,1011.6,16,131.28,15.056,31.777,159.9,401.6,156.4,392.8,-236.4,157,394.2,-237.2,8.416,2,7.886,2,3.906,3,396.2,2
LAPUSH_125W_48N,47.964,-124.953,08/05/2017,09:17,220.4,2,3.9,400.3,2,3.72,1011.7,15.9,129.08,14.579,31.743,221.3,401.8,216.6,393.2,-176.7,217.4,394.7,-177.3,8.322,2,6.913,2,3.485,3,395.9,2
LAPUSH_125W_48N,47.964,-124.953,08/05/2017,12:17,243.3,2,3.8,401.1,2,3.69,1012.3,15.9,125.9,14.129,31.702,244.2,402.6,239.3,394.5,-155.2,240.2,396,-155.8,8.284,2,-999,5,3.891,3,371.9,2
LAPUSH_125W_48N,47.964,-124.953,08/05/2017,15:17,336.9,2,3.8,401.3,2,3.7,1013.2,15.9,121.66,13.996,31.826,338.1,402.8,331.7,395.1,-63.4,332.9,396.6,-63.7,8.144,2,-999,5,4.708,3,319.9,2
LAPUSH_125W_48N,47.964,-124.953,08/05/2017,18:17,221.6,2,4.1,402.3,2,4,1013.9,15.9,119.86,14.982,31.484,222.6,403.9,218.2,396,-177.8,219,397.5,-178.4,8.315,2,-999,5,5.828,3,341.5,2
LAPUSH_125W_48N,47.964,-124.953,08/05/2017,21:17,234.6,2,4.2,401.2,2,4.12,1014.4,16.3,117.96,15.59,31.417,235.6,402.8,231,394.9,-163.9,231.8,396.4,-164.5,8.308,2,-999,5,4.566,3,324.7,2
LAPUSH_125W_48N,47.964,-124.953,08/06/2017,00:17,241.2,2,4.4,401.2,2,4.34,1013.7,17.1,116.39,16.144,31.407,242.2,403,237.2,394.6,-157.4,238,396,-157.9,8.312,2,-999,5,4.699,3,318.2,2
LAPUSH_125W_48N,47.964,-124.953,08/06/2017,03:17,236.2,2,3.9,402.3,2,3.74,1013.5,17.6,115.09,16.312,31.397,237.1,403.8,232.1,395.2,-163.2,232.9,396.7,-163.7,8.317,2,-999,5,8.83,3,315.5,2
LAPUSH_125W_48N,47.964,-124.953,08/06/2017,06:17,231.8,2,4.2,401.6,2,3.95,1013.5,17.4,113.96,16.032,31.407,232.8,403.2,227.9,394.8,-166.9,228.7,396.2,-167.5,8.319,2,1.868,2,4.752,3,312,2
LAPUSH_125W_48N,47.964,-124.953,08/06/2017,09:17,218.1,2,4.2,401.5,2,3.97,1013.8,17.2,113.61,15.904,31.392,219,403.1,214.5,394.8,-180.3,215.3,396.2,-180.9,8.346,2,2.165,2,4.017,3,324.4,2
LAPUSH_125W_48N,47.964,-124.953,08/06/2017,12:17,246.7,2,4,403.2,2,3.9,1014.4,17.1,112.43,15.98,31.425,247.7,404.8,242.7,396.7,-154,243.6,398.1,-154.6,-999,4,-999,5,3.911,3,307.2,2
LAPUSH_125W_48N,47.964,-124.953,08/06/2017,15:17,285,2,4,401.5,2,3.86,1015.1,16.9,110.5,16.48,31.494,286.2,403.1,280.5,395.1,-114.6,281.5,396.5,-115,8.241,2,-999,5,5.114,3,275,2
LAPUSH_125W_48N,47.964,-124.953,08/06/2017,18:17,285.3,2,4.2,403.1,2,4.01,1015.4,16.9,109.18,16.416,31.507,286.5,404.8,281,396.9,-115.9,282,398.3,-116.4,8.245,2,-999,5,2.834,3,270,2
LAPUSH_125W_48N,47.964,-124.953,08/06/2017,21:17,278.8,2,4.2,398.7,2,4.06,1015.5,17,108.36,16.413,31.515,280,400.3,274.6,392.6,-118,275.6,394,-118.4,8.249,2,-999,5,3.652,3,279.8,2
LAPUSH_125W_48N,47.964,-124.953,08/07/2017,00:17,280.1,2,4.1,397.6,2,3.96,1015.1,17,107.56,16.455,31.52,281.3,399.2,275.7,391.3,-115.6,276.7,392.7,-116,8.246,2,-999,5,2.482,3,280.3,2
LAPUSH_125W_48N,47.964,-124.953,08/07/2017,03:17,275.5,2,3.9,397,2,3.82,1014.9,16.9,107.2,16.29,31.527,276.6,398.5,271.1,390.6,-119.5,272.1,392,-119.9,8.255,2,-999,5,3.616,3,288.3,2
LAPUSH_125W_48N,47.964,-124.953,08/07/2017,06:17,263,2,3.8,399.2,2,3.74,1015.4,16.6,107.37,15.002,31.492,264,400.7,259.3,393.5,-134.2,260.2,395,-134.7,8.265,2,2.852,2,5.403,3,309.6,2
LAPUSH_125W_48N,47.964,-124.953,08/07/2017,09:17,276.1,2,3.7,398.2,2,3.63,1015.4,15.9,107.28,14.48,31.512,277.2,399.7,272.3,392.7,-120.4,273.3,394.1,-120.8,8.233,2,3.094,2,3.505,3,303.4,2
LAPUSH_125W_48N,47.964,-124.953,08/07/2017,12:17,291.6,2,3.7,401.7,2,3.57,1015.7,15.7,106.44,15.143,31.588,292.6,403.1,287.4,395.9,-108.5,288.5,397.4,-108.9,8.216,2,-999,5,5.033,3,278,2
LAPUSH_125W_48N,47.964,-124.953,08/07/2017,15:17,269,2,3.6,400.7,2,3.55,1016.4,15.6,107.1,14.527,31.584,270,402.2,265.5,395.5,-130,266.5,397,-130.5,8.238,2,-999,5,3.528,3,316.3,2
LAPUSH_125W_48N,47.964,-124.953,08/07/2017,18:17,269.7,2,3.9,399.3,2,3.84,1016.6,15.5,107.11,14.638,31.473,270.8,400.8,266.3,394.2,-127.9,267.3,395.7,-128.4,8.236,2,-999,5,4.685,3,296.6,2
LAPUSH_125W_48N,47.964,-124.953,08/07/2017,21:17,290.1,2,4,399,2,3.95,1016.5,15.8,106.33,16.12,31.521,291.2,400.6,286,393.3,-107.3,287,394.7,-107.7,8.248,2,-999,5,3.552,3,275.1,2
LAPUSH_125W_48N,47.964,-124.953,08/08/2017,00:17,306.4,2,3.9,401.4,2,3.81,1015.9,16.2,105.18,15.782,31.599,307.6,402.9,302,395.6,-93.6,303,397,-94,8.215,2,-999,5,9.136,3,264,2
LAPUSH_125W_48N,47.964,-124.953,08/08/2017,03:17,302.8,2,3.8,401.6,2,3.67,1015.6,16.2,104.61,15.862,31.585,304,403,298.3,395.5,-97.2,299.4,396.9,-97.6,8.213,2,-999,5,8.316,3,265.7,2
LAPUSH_125W_48N,47.964,-124.953,08/08/2017,06:17,306.2,2,3.7,399.5,2,3.62,1015.6,16.1,104.01,15.788,31.583,307.4,400.9,301.7,393.5,-91.8,302.8,394.9,-92.1,8.216,2,1.325,2,11.78,3,263.3,2
LAPUSH_125W_48N,47.964,-124.953,08/08/2017,09:17,308.6,2,3.7,399.9,2,3.63,1015.9,16,103.36,15.914,31.581,309.7,401.3,304,393.9,-89.9,305.1,395.4,-90.3,8.219,2,0.886,2,9.254,3,257.7,2
LAPUSH_125W_48N,47.964,-124.953,08/08/2017,12:17,305.3,2,3.7,399.8,2,3.62,1015.9,15.8,102.94,15.801,31.579,306.5,401.3,300.9,393.9,-93,301.9,395.3,-93.4,8.202,2,-999,5,3.77,3,259.3,2
LAPUSH_125W_48N,47.964,-124.953,08/08/2017,15:17,306.3,2,3.7,399.6,2,3.63,1016.2,15.8,102.65,15.637,31.594,307.4,401,302,393.9,-91.9,303,395.3,-92.3,8.206,2,-999,5,8.218,3,259.9,2
LAPUSH_125W_48N,47.964,-124.953,08/08/2017,18:17,307.3,2,3.9,399.3,2,3.9,1015.9,15.8,102.38,15.817,31.605,308.5,400.9,302.9,393.5,-90.7,304,395,-91,8.208,2,-999,5,3.76,3,255.7,2
LAPUSH_125W_48N,47.964,-124.953,08/08/2017,21:17,300.1,2,4.2,399.5,2,4.19,1015.3,16.2,102.4,15.698,31.625,301.4,401.2,295.7,393.7,-97.9,296.8,395.1,-98.3,8.214,2,-999,5,6.474,3,262.7,2
LAPUSH_125W_48N,47.964,-124.953,08/09/2017,00:17,305,2,4.1,399.3,2,4.07,1014.2,16.6,102.37,15.863,31.63,306.3,401,300.2,392.9,-92.8,301.2,394.3,-93.1,8.212,2,-999,5,4.569,3,262.1,2
LAPUSH_125W_48N,47.964,-124.953,08/09/2017,03:17,308.6,2,3.9,399.5,2,3.84,1013.5,16.7,102.31,15.783,31.631,309.8,401,303.4,392.8,-89.4,304.5,394.2,-89.7,8.213,2,-999,5,2.233,3,262.7,2
LAPUSH_125W_48N,47.964,-124.953,08/09/2017,06:17,294.3,2,3.8,399.9,2,3.71,1013.6,16.4,102.37,15.822,31.607,295.4,401.3,289.3,393.1,-103.8,290.4,394.5,-104.1,8.227,2,0.682,2,3.412,3,262.8,2
LAPUSH_125W_48N,47.964,-124.953,08/09/2017,09:17,288.2,2,3.7,400.1,2,3.62,1014.2,16.1,102.45,15.682,31.594,289.3,401.5,283.6,393.5,-110,284.6,395,-110.4,8.233,2,0.74,2,6.309,3,264,2
LAPUSH_125W_48N,47.964,-124.953,08/09/2017,12:17,300.9,2,3.8,400.2,2,3.69,1014.2,15.9,102.36,15.528,31.635,302.1,401.7,296.1,393.8,-97.6,297.2,395.2,-98,8.212,2,-999,5,2.743,3,262.1,2
LAPUSH_125W_48N,47.964,-124.953,08/09/2017,15:17,315.6,2,3.8,400.2,2,3.73,1015.2,15.8,102.16,15.15,31.67,316.8,401.7,311,394.3,-83.4,312.1,395.8,-83.7,8.198,2,-999,5,3.439,3,262.7,2
LAPUSH_125W_48N,47.964,-124.953,08/09/2017,18:17,287.5,2,4,400.6,2,4,1015.7,15.9,102.3,15.445,31.619,288.7,402.2,283.4,394.9,-111.5,284.5,396.3,-111.9,8.228,2,-999,5,9.172,3,266,2
LAPUSH_125W_48N,47.964,-124.953,08/09/2017,21:17,284.3,2,4.3,399.1,2,4.23,1015.6,16.2,102.42,14.649,31.674,285.5,400.8,280.5,393.8,-113.3,281.6,395.3,-113.7,8.233,2,-999,5,7.233,3,270,2
LAPUSH_125W_48N,47.964,-124.953,08/10/2017,00:17,286.2,2,4.1,399.1,2,4.1,1014.8,16.6,102.55,15.94,31.581,287.4,400.7,281.8,392.9,-111.1,282.8,394.3,-111.5,8.241,2,-999,5,5.008,3,267.1,2
LAPUSH_125W_48N,47.964,-124.953,08/10/2017,03:17,285.4,2,3.9,398.7,2,3.84,1014.3,16.7,102.67,15.83,31.587,286.5,400.3,280.8,392.3,-111.5,281.8,393.7,-111.9,8.241,2,-999,5,3.232,3,270.1,2
LAPUSH_125W_48N,47.964,-124.953,08/10/2017,06:17,292.6,2,3.7,399.2,2,3.64,1014.8,16.4,102.66,15.548,31.635,293.7,400.7,288.1,393,-104.9,289.1,394.4,-105.3,8.219,2,0.736,2,4.929,3,266.9,2
LAPUSH_125W_48N,47.964,-124.953,08/10/2017,09:17,284.5,2,3.6,399.2,2,3.52,1015.1,16,102.68,15.114,31.635,285.5,400.6,280.3,393.2,-112.9,281.3,394.7,-113.4,8.232,2,0.952,2,2.82,3,269.4,2
LAPUSH_125W_48N,47.964,-124.953,08/10/2017,12:17,295.4,2,3.6,399.8,2,3.49,1015.1,15.6,102.4,14.559,31.69,296.5,401.2,291.2,394.1,-102.9,292.2,395.5,-103.3,8.202,2,-999,5,5.681,3,265.8,2
LAPUSH_125W_48N,47.964,-124.953,08/10/2017,15:17,295.3,2,3.7,400.3,2,3.63,1015.9,15.5,102.32,14.996,31.649,296.3,401.8,291.1,394.7,-103.6,292.2,396.2,-104,8.21,2,-999,5,3.294,3,267.2,2
LAPUSH_125W_48N,47.964,-124.953,08/10/2017,18:17,315.2,2,4,399.6,2,4.01,1015.9,15.6,102.14,14.514,31.714,316.4,401.2,311.1,394.4,-83.4,312.2,395.9,-83.7,8.188,2,-999,5,4.327,3,269.4,2
LAPUSH_125W_48N,47.964,-124.953,08/10/2017,21:17,283.1,2,4.2,399.3,2,4.21,1015.4,15.9,102.66,14.793,31.707,284.3,401,279.3,393.9,-114.6,280.3,395.3,-115,8.232,2,-999,5,4.972,3,281.3,2
LAPUSH_125W_48N,47.964,-124.953,08/11/2017,00:17,295.6,2,3.9,398.9,2,3.87,1014.5,16.2,102.93,14.868,31.728,296.7,400.4,291.2,393,-101.8,292.3,394.4,-102.1,8.205,2,-999,5,4.348,3,279.2,2
LAPUSH_125W_48N,47.964,-124.953,08/11/2017,03:17,290.6,2,3.7,399.9,2,3.61,1013.9,16.2,103.19,14.587,31.731,291.6,401.4,286.1,393.7,-107.7,287.1,395.2,-108.1,8.212,2,-999,5,4.665,3,283.7,2
LAPUSH_125W_48N,47.964,-124.953,08/11/2017,06:17,296,2,3.6,402.1,2,3.55,1013.8,15.8,103.18,14.98,31.689,297.1,403.6,291.3,395.7,-104.4,292.4,397.1,-104.8,8.212,2,1.133,2,3.285,3,275.8,2
LAPUSH_125W_48N,47.964,-124.953,08/11/2017,09:17,292,2,3.4,401.1,2,3.33,1014.7,15.4,103.18,14.655,31.714,293,402.5,287.7,395.1,-107.4,288.7,396.5,-107.8,8.21,2,1.387,2,5.881,3,274.5,2
LAPUSH_125W_48N,47.964,-124.953,08/11/2017,12:17,285.7,2,3.5,398.8,2,3.47,1014.8,15.2,103.31,14.795,31.699,286.8,400.2,281.5,392.9,-111.4,282.5,394.3,-111.8,8.222,2,-999,5,4.826,3,280.1,2
LAPUSH_125W_48N,47.964,-124.953,08/11/2017,15:17,301.5,2,3.6,398,2,3.51,1015.1,15.1,103.02,14.727,31.706,302.6,399.4,297.1,392.2,-95.1,298.2,393.7,-95.4,8.199,2,-999,5,2.58,3,269.6,2
LAPUSH_125W_48N,47.964,-124.953,08/11/2017,18:17,320.9,2,3.7,396.9,2,3.64,1015.6,15.2,102.78,14.25,31.744,322.1,398.4,316.6,391.6,-75,317.8,393,-75.3,8.173,2,-999,5,8.036,3,273.2,2
LAPUSH_125W_48N,47.964,-124.953,08/11/2017,21:17,297.8,2,3.7,396.2,2,3.69,1015.4,15.2,102.78,14.673,31.723,298.9,397.6,293.7,390.6,-96.9,294.8,392,-97.3,8.201,2,-999,5,5.409,3,273.8,2
LAPUSH_125W_48N,47.964,-124.953,08/12/2017,00:17,306.8,2,3.7,396.8,2,3.59,1015.4,15.2,102.69,14.279,31.765,307.9,398.2,302.6,391.4,-88.7,303.7,392.8,-89.1,8.188,2,-999,5,6.445,3,272.7,2
LAPUSH_125W_48N,47.964,-124.953,08/12/2017,03:17,317,2,3.5,396.8,2,3.45,1014.3,15,102.48,13.975,31.79,318.2,398.2,312.4,391,-78.6,313.6,392.5,-78.9,8.166,2,-999,5,7.872,3,273.9,2
LAPUSH_125W_48N,47.964,-124.953,08/12/2017,06:17,359.9,2,3.5,397.8,2,3.41,1014.9,14.8,101.97,13.425,31.787,361.2,399.1,355.1,392.4,-37.3,356.4,393.8,-37.4,8.124,2,1.386,2,3.189,3,268.5,2
LAPUSH_125W_48N,47.964,-124.953,08/12/2017,09:17,443.9,2,3.4,398.2,2,3.32,1014.7,14.5,100.6,12.635,31.783,445.5,399.5,438.1,392.9,45.2,439.8,394.4,45.4,8.021,2,0.983,2,2.642,3,248,2
LAPUSH_125W_48N,47.964,-124.953,08/12/2017,12:17,318.1,2,3.4,398.8,2,3.32,1014.2,14.4,100.97,14.109,31.751,319.2,400.1,313.4,392.8,-79.4,314.5,394.2,-79.7,8.173,2,-999,5,12.631,3,267.9,2
LAPUSH_125W_48N,47.964,-124.953,08/12/2017,15:17,328.4,2,3.4,398.1,2,3.33,1014.1,14.4,101.08,13.995,31.754,329.5,399.5,323.5,392.2,-68.7,324.7,393.6,-68.9,8.166,2,-999,5,9.595,3,268.3,2
LAPUSH_125W_48N,47.964,-124.953,08/12/2017,18:17,352,2,3.6,398.9,2,3.58,1014.4,14.6,100.99,13.73,31.774,353.3,400.3,347,393.3,-46.3,348.3,394.7,-46.4,8.129,2,-999,5,6.471,3,264.5,2
LAPUSH_125W_48N,47.964,-124.953,08/12/2017,21:17,376.5,2,3.7,398.5,2,3.72,1014,14.8,100.74,13.511,31.774,377.9,400,371.1,392.8,-21.7,372.5,394.3,-21.7,8.103,2,-999,5,6.01,3,264.5,2
LAPUSH_125W_48N,47.964,-124.953,08/13/2017,00:17,300.7,2,3.7,399.9,2,3.62,1013.4,15.1,101.38,13.949,31.82,301.8,401.4,296.1,393.8,-97.7,297.2,395.2,-98,8.187,2,-999,5,3.859,3,280.6,2
